date:number,ugeo:text,coicop_label:text,value:number,total:number,ratio:number
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,99.45,99.88,99.6
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,102.68,99.88,102.8
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,96.71,99.88,96.8
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,98.2,99.88,98.3
2014,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,98.91,99.88,99.0
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger cars,99.48,99.9,99.6
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Transport,102.74,99.9,102.8
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by road,98.27,99.9,98.4
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,96.77,99.9,96.9
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,98.51,99.9,98.6
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Operation of personal transport equipment,105.55,99.9,105.7
2014,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by railway,98.93,99.9,99.0
2014,European Union - 27 countries (from 2019),Passenger transport by air,99.37,99.89,99.5
2014,European Union - 27 countries (from 2019),Passenger transport by road,98.39,99.89,98.5
2014,European Union - 27 countries (from 2019),Passenger transport by railway,99.34,99.89,99.4
2014,European Union - 27 countries (from 2019),Transport,102.83,99.89,102.9
2014,European Union - 27 countries (from 2019),Operation of personal transport equipment,105.55,99.89,105.7
2014,European Union - 27 countries (from 2019),Passenger transport by sea and inland waterway,96.1,99.89,96.2
2014,European Union - 27 countries (from 2019),Passenger cars,99.16,99.89,99.3
2014,European Union - 28 countries,Transport,102.74,99.9,102.8
2014,European Union - 28 countries,Operation of personal transport equipment,105.55,99.9,105.7
2014,European Union - 28 countries,Passenger transport by railway,98.93,99.9,99.0
2014,European Union - 28 countries,Passenger cars,99.48,99.9,99.6
2014,European Union - 28 countries,Passenger transport by road,98.27,99.9,98.4
2014,European Union - 28 countries,Passenger transport by air,98.51,99.9,98.6
2014,European Union - 28 countries,Passenger transport by sea and inland waterway,96.77,99.9,96.9
2014,Finland,Passenger transport by air,99.89,100.16,99.7
2014,Finland,Passenger transport by sea and inland waterway,99.85,100.16,99.7
2014,Finland,Operation of personal transport equipment,105.61,100.16,105.4
2014,Finland,Passenger cars,100.49,100.16,100.3
2014,Finland,Passenger transport by road,98.54,100.16,98.4
2014,Finland,Transport,102.96,100.16,102.8
2014,Finland,Passenger transport by railway,98.81,100.16,98.7
2014,France,Operation of personal transport equipment,103.28,99.91,103.4
2014,France,Passenger transport by sea and inland waterway,97.79,99.91,97.9
2014,France,Passenger transport by road,98.23,99.91,98.3
2014,France,Transport,101.66,99.91,101.8
2014,France,Passenger transport by air,100.56,99.91,100.7
2014,France,Passenger cars,99.13,99.91,99.2
2014,France,Passenger transport by railway,97.03,99.91,97.1
2014,Germany (until 1990 former territory of the FRG),Passenger transport by road,91.1,99.3,91.7
2014,Germany (until 1990 former territory of the FRG),Passenger cars,99.0,99.3,99.7
2014,Germany (until 1990 former territory of the FRG),Passenger transport by air,100.7,99.3,101.4
2014,Germany (until 1990 former territory of the FRG),Transport,101.4,99.3,102.1
2014,Germany (until 1990 former territory of the FRG),Passenger transport by sea and inland waterway,94.9,99.3,95.6
2014,Germany (until 1990 former territory of the FRG),Operation of personal transport equipment,103.7,99.3,104.4
2014,Germany (until 1990 former territory of the FRG),Passenger transport by railway,99.2,99.3,99.9
2014,Greece,Passenger cars,100.87,101.11,99.8
2014,Greece,Passenger transport by sea and inland waterway,97.13,101.11,96.1
2014,Greece,Transport,101.15,101.11,100.0
2014,Greece,Passenger transport by railway,100.0,101.11,98.9
2014,Greece,Passenger transport by air,95.39,101.11,94.3
2014,Greece,Operation of personal transport equipment,107.99,101.11,106.8
2014,Greece,Passenger transport by road,97.29,101.11,96.2
2014,Hungary,Transport,106.08,99.94,106.1
2014,Hungary,Operation of personal transport equipment,109.79,99.94,109.9
2014,Hungary,Passenger transport by air,99.54,99.94,99.6
2014,Hungary,Passenger transport by road,99.87,99.94,99.9
2014,Hungary,Passenger cars,97.32,99.94,97.4
2014,Hungary,Passenger transport by railway,100.0,99.94,100.1
2014,Iceland,Operation of personal transport equipment,107.06,99.74,107.3
2014,Iceland,Passenger transport by sea and inland waterway,100.0,99.74,100.3
2014,Iceland,Passenger transport by air,106.42,99.74,106.7
2014,Iceland,Passenger transport by road,96.69,99.74,96.9
2014,Iceland,Transport,105.3,99.74,105.6
2014,Iceland,Passenger cars,102.81,99.74,103.1
2014,Ireland,Passenger transport by road,97.4,100.0,97.4
2014,Ireland,Passenger transport by sea and inland waterway,98.8,100.0,98.8
2014,Ireland,Passenger transport by railway,95.7,100.0,95.7
2014,Ireland,Passenger transport by air,103.9,100.0,103.9
2014,Ireland,Operation of personal transport equipment,109.0,100.0,109.0
2014,Ireland,Passenger cars,102.8,100.0,102.8
2014,Ireland,Transport,105.5,100.0,105.5
2014,Italy,Passenger cars,98.1,99.9,98.2
2014,Italy,Passenger transport by railway,100.9,99.9,101.0
2014,Italy,Passenger transport by sea and inland waterway,95.2,99.9,95.3
2014,Italy,Passenger transport by air,103.9,99.9,104.0
2014,Italy,Operation of personal transport equipment,104.8,99.9,104.9
2014,Italy,Passenger transport by road,99.5,99.9,99.6
2014,Italy,Transport,102.8,99.9,102.9
2014,Latvia,Passenger cars,99.5,99.79,99.7
2014,Latvia,Transport,103.96,99.79,104.2
2014,Latvia,Operation of personal transport equipment,109.8,99.79,110.0
2014,Latvia,Passenger transport by air,111.27,99.79,111.5
2014,Latvia,Passenger transport by sea and inland waterway,95.51,99.79,95.7
2014,Latvia,Passenger transport by railway,87.89,99.79,88.1
2014,Latvia,Passenger transport by road,90.72,99.79,90.9
2014,Lithuania,Passenger transport by railway,94.53,100.68,93.9
2014,Lithuania,Passenger transport by sea and inland waterway,109.66,100.68,108.9
2014,Lithuania,Operation of personal transport equipment,110.52,100.68,109.8
2014,Lithuania,Passenger transport by road,99.71,100.68,99.0
2014,Lithuania,Transport,107.71,100.68,107.0
2014,Lithuania,Passenger cars,101.58,100.68,100.9
2014,Lithuania,Passenger transport by air,107.62,100.68,106.9
2014,Luxembourg,Passenger transport by railway,98.47,99.94,98.5
2014,Luxembourg,Passenger cars,97.29,99.94,97.3
2014,Luxembourg,Passenger transport by sea and inland waterway,98.68,99.94,98.7
2014,Luxembourg,Passenger transport by air,105.55,99.94,105.6
2014,Luxembourg,Operation of personal transport equipment,107.81,99.94,107.9
2014,Luxembourg,Transport,104.22,99.94,104.3
2014,Luxembourg,Passenger transport by road,99.71,99.94,99.8
2014,Malta,Transport,101.58,98.84,102.8
2014,Malta,Passenger transport by sea and inland waterway,100.32,98.84,101.5
2014,Malta,Passenger cars,100.46,98.84,101.6
2014,Malta,Passenger transport by road,99.78,98.84,101.0
2014,Malta,Operation of personal transport equipment,102.49,98.84,103.7
2014,Malta,Passenger transport by air,101.65,98.84,102.8
2014,Netherlands,Operation of personal transport equipment,105.33,99.79,105.6
2014,Netherlands,Passenger transport by sea and inland waterway,91.89,99.79,92.1
2014,Netherlands,Passenger transport by road,97.42,99.79,97.6
2014,Netherlands,Transport,101.83,99.79,102.0
2014,Netherlands,Passenger transport by railway,98.43,99.79,98.6
2014,Netherlands,Passenger transport by air,94.87,99.79,95.1
2014,Netherlands,Passenger cars,97.6,99.79,97.8
2014,North Macedonia,Passenger transport by air,99.67,99.87,99.8
2014,North Macedonia,Transport,107.2,99.87,107.3
2014,North Macedonia,Operation of personal transport equipment,113.6,99.87,113.7
2014,North Macedonia,Passenger transport by road,99.62,99.87,99.7
2014,North Macedonia,Passenger transport by railway,100.0,99.87,100.1
2014,North Macedonia,Passenger cars,109.42,99.87,109.6
2014,Norway,Passenger cars,98.2,98.0,100.2
2014,Norway,Operation of personal transport equipment,100.9,98.0,103.0
2014,Norway,Passenger transport by railway,97.1,98.0,99.1
2014,Norway,Passenger transport by air,95.0,98.0,96.9
2014,Norway,Transport,98.9,98.0,100.9
2014,Norway,Passenger transport by road,95.3,98.0,97.2
2014,Norway,Passenger transport by sea and inland waterway,93.3,98.0,95.2
2014,Poland,Passenger transport by sea and inland waterway,94.7,100.7,94.0
2014,Poland,Passenger transport by road,100.6,100.7,99.9
2014,Poland,Passenger transport by air,113.8,100.7,113.0
2014,Poland,Passenger transport by railway,103.4,100.7,102.7
2014,Poland,Passenger cars,101.8,100.7,101.1
2014,Poland,Operation of personal transport equipment,112.0,100.7,111.2
2014,Poland,Transport,107.5,100.7,106.8
2014,Portugal,Passenger cars,98.99,99.5,99.5
2014,Portugal,Operation of personal transport equipment,103.39,99.5,103.9
2014,Portugal,Passenger transport by road,99.89,99.5,100.4
2014,Portugal,Passenger transport by sea and inland waterway,102.32,99.5,102.8
2014,Portugal,Transport,100.91,99.5,101.4
2014,Portugal,Passenger transport by railway,100.02,99.5,100.5
2014,Portugal,Passenger transport by air,94.79,99.5,95.3
2014,Romania,Passenger transport by railway,96.92,100.41,96.5
2014,Romania,Passenger transport by sea and inland waterway,84.39,100.41,84.0
2014,Romania,Passenger transport by air,99.98,100.41,99.6
2014,Romania,Passenger transport by road,98.55,100.41,98.1
2014,Romania,Operation of personal transport equipment,107.0,100.41,106.6
2014,Romania,Passenger cars,100.08,100.41,99.7
2014,Romania,Transport,103.23,100.41,102.8
2014,Serbia,Passenger transport by road,97.1,98.5,98.6
2014,Serbia,Operation of personal transport equipment,105.0,98.5,106.6
2014,Serbia,Passenger transport by railway,100.0,98.5,101.5
2014,Serbia,Passenger transport by air,97.4,98.5,98.9
2014,Serbia,Passenger cars,96.4,98.5,97.9
2014,Serbia,Transport,101.4,98.5,102.9
2014,Slovakia,Passenger transport by road,99.93,100.35,99.6
2014,Slovakia,Passenger transport by railway,119.82,100.35,119.4
2014,Slovakia,Passenger transport by air,99.93,100.35,99.6
2014,Slovakia,Operation of personal transport equipment,107.96,100.35,107.6
2014,Slovakia,Passenger cars,105.88,100.35,105.5
2014,Slovakia,Transport,106.67,100.35,106.3
2014,Slovenia,Operation of personal transport equipment,107.48,100.77,106.7
2014,Slovenia,Passenger transport by air,107.56,100.77,106.7
2014,Slovenia,Transport,105.65,100.77,104.8
2014,Slovenia,Passenger cars,102.18,100.77,101.4
2014,Slovenia,Passenger transport by railway,98.6,100.77,97.8
2014,Slovenia,Passenger transport by road,99.78,100.77,99.0
2014,Spain,Passenger cars,98.1,100.63,97.5
2014,Spain,Passenger transport by road,99.46,100.63,98.8
2014,Spain,Transport,105.48,100.63,104.8
2014,Spain,Passenger transport by sea and inland waterway,99.84,100.63,99.2
2014,Spain,Operation of personal transport equipment,109.56,100.63,108.9
2014,Spain,Passenger transport by air,100.16,100.63,99.5
2014,Spain,Passenger transport by railway,99.49,100.63,98.9
2014,Sweden,Passenger cars,99.41,99.3,100.1
2014,Sweden,Passenger transport by air,95.23,99.3,95.9
2014,Sweden,Transport,100.51,99.3,101.2
2014,Sweden,Passenger transport by sea and inland waterway,94.35,99.3,95.0
2014,Sweden,Passenger transport by railway,102.46,99.3,103.2
2014,Sweden,Passenger transport by road,97.63,99.3,98.3
2014,Sweden,Operation of personal transport equipment,102.15,99.3,102.9
2014,Switzerland,Passenger transport by road,99.68,100.85,98.8
2014,Switzerland,Transport,104.31,100.85,103.4
2014,Switzerland,Passenger cars,104.05,100.85,103.2
2014,Switzerland,Passenger transport by railway,97.46,100.85,96.6
2014,Switzerland,Passenger transport by air,99.98,100.85,99.1
2014,Switzerland,Operation of personal transport equipment,108.26,100.85,107.3
2014,Turkey,Transport,98.53,92.81,106.2
2014,Turkey,Passenger transport by road,94.67,92.81,102.0
2014,Turkey,Passenger transport by railway,95.5,92.81,102.9
2014,Turkey,Passenger cars,92.63,92.81,99.8
2014,Turkey,Operation of personal transport equipment,107.83,92.81,116.2
2014,Turkey,Passenger transport by air,100.71,92.81,108.5
2014,Turkey,Passenger transport by sea and inland waterway,91.57,92.81,98.7
2014,United Kingdom,Transport,102.2,100.0,102.2
2014,United Kingdom,Passenger transport by air,93.1,100.0,93.1
2014,United Kingdom,Passenger transport by road,97.8,100.0,97.8
2014,United Kingdom,Passenger transport by sea and inland waterway,95.8,100.0,95.8
2014,United Kingdom,Passenger transport by railway,97.7,100.0,97.7
2014,United Kingdom,Operation of personal transport equipment,105.5,100.0,105.5
2014,United Kingdom,Passenger cars,101.1,100.0,101.1
2014,United States,Transport,111.07,100.81,110.2
2015,Austria,Transport,100.0,100.0,100.0
2015,Austria,Passenger transport by road,100.0,100.0,100.0
2015,Austria,Passenger transport by railway,100.0,100.0,100.0
2015,Austria,Passenger transport by air,100.0,100.0,100.0
2015,Austria,Passenger cars,100.0,100.0,100.0
2015,Austria,Operation of personal transport equipment,100.0,100.0,100.0
2015,Belgium,Operation of personal transport equipment,100.0,100.0,100.0
2015,Belgium,Transport,100.0,100.0,100.0
2015,Belgium,Passenger transport by railway,100.0,100.0,100.0
2015,Belgium,Passenger transport by road,100.0,100.0,100.0
2015,Belgium,Passenger transport by air,100.0,100.0,100.0
2015,Belgium,Passenger cars,100.0,100.0,100.0
2015,Bulgaria,Passenger transport by air,100.0,100.0,100.0
2015,Bulgaria,Transport,100.0,100.0,100.0
2015,Bulgaria,Passenger cars,100.0,100.0,100.0
2015,Bulgaria,Passenger transport by railway,100.0,100.0,100.0
2015,Bulgaria,Operation of personal transport equipment,100.0,100.0,100.0
2015,Bulgaria,Passenger transport by road,100.0,100.0,100.0
2015,Croatia,Transport,100.0,100.0,100.0
2015,Croatia,Passenger transport by sea and inland waterway,100.0,100.0,100.0
2015,Croatia,Operation of personal transport equipment,100.0,100.0,100.0
2015,Croatia,Passenger transport by air,100.0,100.0,100.0
2015,Croatia,Passenger transport by railway,100.0,100.0,100.0
2015,Croatia,Passenger transport by road,100.0,100.0,100.0
2015,Croatia,Passenger cars,100.0,100.0,100.0
2015,Cyprus,Passenger transport by road,100.0,100.0,100.0
2015,Cyprus,Passenger transport by air,100.0,100.0,100.0
2015,Cyprus,Transport,100.0,100.0,100.0
2015,Cyprus,Passenger cars,100.0,100.0,100.0
2015,Cyprus,Operation of personal transport equipment,100.0,100.0,100.0
2015,Czechia,Transport,100.0,100.0,100.0
2015,Czechia,Operation of personal transport equipment,100.0,100.0,100.0
2015,Czechia,Passenger transport by road,100.0,100.0,100.0
2015,Czechia,Passenger cars,100.0,100.0,100.0
2015,Czechia,Passenger transport by air,100.0,100.0,100.0
2015,Czechia,Passenger transport by railway,100.0,100.0,100.0
2015,Denmark,Passenger transport by air,100.0,100.0,100.0
2015,Denmark,Passenger transport by road,100.0,100.0,100.0
2015,Denmark,Passenger transport by sea and inland waterway,100.0,100.0,100.0
2015,Denmark,Transport,100.0,100.0,100.0
2015,Denmark,Passenger transport by railway,100.0,100.0,100.0
2015,Denmark,Passenger cars,100.0,100.0,100.0
2015,Denmark,Operation of personal transport equipment,100.0,100.0,100.0
2015,Estonia,Passenger cars,100.0,100.0,100.0
2015,Estonia,Passenger transport by air,100.0,100.0,100.0
2015,Estonia,Passenger transport by road,100.0,100.0,100.0
2015,Estonia,Operation of personal transport equipment,100.0,100.0,100.0
2015,Estonia,Passenger transport by railway,100.0,100.0,100.0
2015,Estonia,Transport,100.0,100.0,100.0
2015,Estonia,Passenger transport by sea and inland waterway,100.0,100.0,100.0
2015,Euro area (18 countries),Passenger transport by road,100.0,100.0,100.0
2015,Euro area (18 countries),Passenger transport by air,100.0,100.0,100.0
2015,Euro area (18 countries),Passenger transport by sea and inland waterway,100.0,100.0,100.0
2015,Euro area (18 countries),Passenger transport by railway,100.0,100.0,100.0
2015,Euro area (18 countries),Transport,100.0,100.0,100.0
2015,Euro area (18 countries),Passenger cars,100.0,100.0,100.0
2015,Euro area (18 countries),Operation of personal transport equipment,100.0,100.0,100.0
2015,Euro area (19 countries),Passenger transport by air,100.0,100.0,100.0
2015,Euro area (19 countries),Passenger transport by road,100.0,100.0,100.0
